level;total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;flesch_reading_ease;flesch_kinkaid;gunning_fog;coleman_liau;smog_grade;automated_readibility_index;lexical_density;beyond_2000;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;m;h;s;u;mwf;r;bigram_model;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_model_reverse;bigram_perplexety_reverse;words_per_sentence;sentences_per_paragraph;simple_errors_per_word;complex_errors_per_word
4;241;11;385;38;1166;212;140;100;49.4479;4.4;8.400001;11.297428;12.221764;7.91;58.50622406639005;0.87966806;0.41493776;6.4415665;0.5809129;9.018193;6.3768253;0.018055199;0.9009709;0.9387288;55.385708;1.7214285;9.018193;13.150023;13.150023;146.0;150.0;118.0;94.0;69.0;40.0;12.995488;12.995488;21.90909;3.6666667;5.0;1.0
4;251;15;427;52;1247;216;137;90;45.92955;2.45;6.4;11.643667;13.765655;5.41;56.97211155378486;0.8605578;0.35856575;5.6807494;0.5458167;8.647364;6.1146092;0.019831626;0.8904213;0.9321031;50.42451;1.8321168;8.647364;14.762643;14.762643;143.0;148.0;101.0;79.0;61.0;28.0;10.060516;10.060516;16.733334;2.5;1.0;1.0
4;252;12;405;45;1211;209;149;100;49.555717;4.4;8.400001;11.047142;13.023867;7.91;57.53968253968254;0.8293651;0.3968254;6.299408;0.59126985;9.386118;6.6369877;0.017186914;0.9049662;0.9416066;58.183804;1.6912751;9.386118;10.472644;10.472644;156.0;133.0;99.0;66.0;39.0;24.0;10.749539;10.749539;21.0;2.4;7.0;2.0
4;323;17;473;41;1456;260;173;121;63.66208;3.62;7.6;9.147615;9.807559;6.91;55.10835913312694;0.8049536;0.37461302;6.7326202;0.5356037;9.6259775;6.806594;0.018703926;0.8919352;0.9347994;53.46471;1.8670521;9.6259775;11.508575;11.508575;188.0;184.0;148.0;95.0;62.0;51.0;15.8256445;15.8256445;19.0;5.6666665;3.0;0.0
4;318;12;483;42;1449;253;156;105;51.44127;6.35;10.400001;9.875851;12.688353;10.41;42.138364779874216;0.7955975;0.3301887;5.888108;0.49056605;8.748046;6.1858025;0.02145087;0.876399;0.9246649;46.618156;2.0384614;8.748046;12.272481;12.272481;206.0;177.0;130.0;100.0;65.0;48.0;12.6860075;12.6860075;26.5;3.0;2.0;2.0
4;418;28;620;45;1882;317;248;182;66.19924;1.67;5.6;8.691292;10.125756;4.41;52.15311004784689;0.7583732;0.43540668;8.901911;0.5933014;12.130076;8.577259;0.014331462;0.91350275;0.94967395;69.77655;1.6854838;12.130076;26.583757;26.583757;232.0;207.0;168.0;113.0;87.0;63.0;14.963479;14.963479;14.928572;4.6666665;8.0;1.0
4;295;12;463;52;1402;206;176;134;49.103935;5.57;9.6;10.940882;13.765655;9.41;50.50847457627119;0.6983051;0.45423728;7.8017817;0.5966102;10.247116;7.2458053;0.015969833;0.9091799;0.945223;62.618065;1.6761364;10.247116;10.3030205;10.3030205;151.0;149.0;109.0;77.0;56.0;35.0;11.630012;11.630012;24.583334;2.4;3.0;1.0
4;323;23;452;36;1347;270;190;129;74.19325;1.67;5.6;6.613498;9.3871;4.41;51.702786377708975;0.8359133;0.3993808;7.177752;0.5882353;10.571883;7.47545;0.015895989;0.9081585;0.9450761;62.90895;1.7;10.571883;10.080367;10.080367;209.0;180.0;109.0;72.0;47.0;26.0;14.090763;14.090763;14.043478;5.75;8.0;4.0
4;307;22;459;38;1291;270;165;99;66.184494;1.28;5.2000003;6.8054724;9.558584;3.91;50.1628664495114;0.8794788;0.32247558;5.6502285;0.53745925;9.4170475;6.6588583;0.018931802;0.89158046;0.9342414;52.82117;1.8606061;9.4170475;8.695992;8.695992;205.0;176.0;123.0;72.0;57.0;31.0;15.311672;15.311672;13.954545;4.4;2.0;3.0
4;185;10;268;24;813;157;116;74;65.50182;3.23;7.2000003;8.440217;11.979248;6.41;49.72972972972973;0.84864867;0.4;5.440588;0.62702703;8.52849;6.030553;0.017127685;0.9105874;0.9433212;58.385006;1.5948275;8.52849;8.40338;8.40338;116.0;91.0;70.0;54.0;32.0;24.0;9.953831;9.953831;18.5;1.6666666;21.0;1.0
4;263;13;421;36;1277;234;157;106;50.876434;4.01;8.0;11.287298;11.979248;7.41;61.97718631178707;0.88973385;0.40304184;6.53624;0.59695816;9.681035;6.8455253;0.01661599;0.9074131;0.9434402;60.18299;1.6751592;9.681035;11.845188;11.845188;173.0;143.0;108.0;68.0;53.0;28.0;9.214646;9.214646;20.23077;4.3333335;22.0;0.0
4;287;13;461;50;1344;226;165;120;48.536335;4.79;8.8;10.394842;13.5591;8.41;56.79442508710801;0.78745645;0.41811848;7.083376;0.5749129;9.739642;6.8869667;0.017281963;0.90219307;0.9406192;57.8638;1.739394;9.739642;17.039524;17.039524;160.0;156.0;131.0;89.0;69.0;34.0;15.56163;15.56163;22.076923;3.25;4.0;0.0
4;284;13;448;48;1355;240;169;111;51.20763;4.4;8.400001;10.899296;13.3483715;7.91;55.28169014084507;0.8450704;0.39084506;6.586638;0.5950704;10.028305;7.0910826;0.016266396;0.9081116;0.94433177;61.47643;1.6804733;10.028305;22.517366;22.517366;163.0;159.0;119.0;80.0;57.0;38.0;11.688699;11.688699;21.846153;4.3333335;3.0;0.0
4;254;11;395;39;1202;190;170;122;51.834736;5.18;9.2;10.7439375;12.340627;8.91;52.362204724409445;0.7480315;0.48031497;7.6549606;0.6692913;10.666749;7.5425305;0.013095522;0.9274857;0.9560168;76.36198;1.4941176;10.666749;9.90196;9.90196;135.0;126.0;107.0;80.0;49.0;41.0;12.373637;12.373637;23.09091;2.75;5.0;1.0
4;367;17;596;59;1825;299;197;136;47.53438;4.4;8.400001;12.0686655;11.140535;7.91;55.858310626703;0.8147139;0.3705722;7.099142;0.53678477;10.283317;7.271403;0.017840529;0.8946452;0.9373104;56.052147;1.8629441;10.283317;14.645882;14.645882;211.0;208.0;177.0;121.0;78.0;43.0;17.077187;17.077187;21.588236;4.25;4.0;2.0
4;266;13;397;32;1193;220;156;103;59.802628;4.01;8.0;9.124963;11.4731;7.41;52.63157894736842;0.8270677;0.38721806;6.3153353;0.5864662;9.564974;6.763458;0.017117335;0.90442544;0.9415894;58.420307;1.7051282;9.564974;12.3071;12.3071;152.0;166.0;115.0;79.0;61.0;38.0;10.8123255;10.8123255;20.461538;2.1666667;0.0;0.0
4;251;25;337;27;1029;198;147;97;83.05795;0.11;4.0;5.357451;8.548687;2.41;51.39442231075697;0.78884465;0.3864542;6.122586;0.58565736;9.278558;6.560931;0.017524052;0.90317166;0.9404208;57.064426;1.7074829;9.278558;7.0362024;7.0362024;159.0;143.0;86.0;52.0;38.0;20.0;8.074762;8.074762;10.04;3.5714285;8.0;0.0
4;268;19;398;32;1190;222;163;110;66.880844;1.67;5.6;8.210447;9.029199;4.41;52.23880597014925;0.82835823;0.41044775;6.7193193;0.60820895;9.95681;7.040528;0.015906926;0.91106457;0.94588435;62.865696;1.6441718;9.95681;8.308267;8.308267;174.0;151.0;97.0;60.0;46.0;29.0;11.726043;11.726043;14.105263;2.375;3.0;2.0
4;244;18;385;39;1089;187;136;85;59.58841;1.28;5.2000003;8.259507;9.6426325;3.91;39.34426229508197;0.7663934;0.34836066;5.4415674;0.55737704;8.706508;6.1564307;0.019342668;0.8936701;0.93403566;51.699177;1.7941177;8.706508;9.806394;9.806394;149.0;127.0;90.0;68.0;36.0;29.0;13.817591;13.817591;13.555555;2.25;5.0;4.0
4;246;10;347;20;1040;208;148;90;62.531857;5.57;9.6;7.855284;11.208143;9.41;48.3739837398374;0.8455285;0.36585367;5.7381907;0.60162604;9.436135;6.672355;0.016764812;0.9077042;0.9432281;59.648743;1.6621622;9.436135;11.929843;11.929843;164.0;147.0;100.0;59.0;45.0;29.0;15.380023;15.380023;24.6;1.1111112;3.0;1.0
4;257;13;363;26;1071;225;138;80;67.27584;3.62;7.6;7.2065363;10.65028;6.91;52.52918287937744;0.8754864;0.31128404;4.990263;0.53696495;8.608204;6.086919;0.020194123;0.8879413;0.9306446;49.519356;1.8623189;8.608204;9.593728;9.593728;182.0;153.0;94.0;74.0;33.0;16.0;13.48346;13.48346;19.76923;1.4444444;5.0;1.0
4;255;17;349;27;1032;214;143;100;75.82412;2.06;6.0;6.0233736;8.548687;4.91;50.588235294117645;0.8392157;0.39215687;6.262243;0.56078434;8.955008;6.3321466;0.01883757;0.89561605;0.9356138;53.085403;1.7832168;8.955008;9.362604;9.362604;177.0;160.0;100.0;61.0;40.0;20.0;12.549148;12.549148;15.0;2.125;8.0;3.0
4;342;16;479;36;1484;294;167;108;66.6499;4.4;8.400001;8.329592;9.3871;7.91;53.50877192982456;0.8596491;0.31578946;5.839971;0.4883041;9.030326;6.3854046;0.021054974;0.8771482;0.92568535;47.494717;2.0479043;9.030326;10.9254675;10.9254675;230.0;186.0;121.0;74.0;64.0;37.0;12.45092;12.45092;21.375;5.3333335;1.0;0.0
4;244;11;387;43;1166;203;128;73;50.13931;4.79;8.8;10.964261;12.801484;8.41;50.0;0.83196723;0.29918033;4.673346;0.52459013;8.194361;5.7942877;0.021348853;0.8826418;0.9267495;46.840923;1.90625;8.194361;12.275473;12.275473;149.0;153.0;103.0;76.0;50.0;32.0;14.382853;14.382853;22.181818;1.1;2.0;2.0
4;286;16;395;30;1211;231;171;116;71.84922;2.84;6.8;7.4415383;8.841846;5.91;49.3006993006993;0.8076923;0.4055944;6.859224;0.5979021;10.111442;7.149869;0.01607766;0.9090649;0.9449772;62.198105;1.6725147;10.111442;13.527802;13.527802;188.0;166.0;105.0;70.0;45.0;22.0;13.738976;13.738976;17.875;2.2857144;8.0;5.0
4;227;15;351;44;996;154;135;96;60.661453;2.06;6.0;8.043526;12.913307;4.91;49.77973568281938;0.6784141;0.4229075;6.3717437;0.5947136;8.960265;6.335864;0.01765796;0.90420645;0.9404512;56.631683;1.6814815;8.960265;8.554514;8.554514;106.0;102.0;76.0;62.0;49.0;16.0;10.709119;10.709119;15.133333;3.0;1.0;1.0
4;249;11;399;45;1131;184;153;107;48.29524;4.79;8.8;9.600321;13.023867;8.41;54.61847389558233;0.7389558;0.42971888;6.7808495;0.61445785;9.695981;6.856094;0.015997976;0.9117319;0.9458935;62.507908;1.627451;9.695981;11.471355;11.471355;119.0;118.0;95.0;75.0;49.0;28.0;10.397276;10.397276;22.636364;2.2;4.0;1.0
4;320;16;455;32;1381;274;195;127;66.24438;4.01;8.0;8.095877;9.029199;7.41;53.75;0.85625;0.396875;7.099516;0.609375;10.900831;7.7080517;0.014886352;0.91413075;0.9487659;67.17563;1.6410257;10.900831;14.661676;14.661676;207.0;181.0;116.0;89.0;61.0;46.0;14.952772;14.952772;20.0;4.0;5.0;2.0
4;229;12;377;45;1128;174;151;99;48.189438;3.62;7.6;11.612402;13.023867;6.91;58.515283842794766;0.75982535;0.4323144;6.5421042;0.65938866;9.978361;7.0557666;0.01410457;0.9233597;0.9528918;70.899;1.5165563;9.978361;7.846073;7.846073;116.0;105.0;88.0;65.0;53.0;29.0;9.244134;9.244134;19.083334;2.4;4.0;1.0
4;275;13;433;48;1293;225;170;126;52.157295;4.4;8.400001;10.447416;13.3483715;7.91;58.18181818181818;0.8181818;0.45818183;7.598086;0.6181818;10.251386;7.248824;0.015245685;0.91436845;0.94812614;65.59233;1.617647;10.251386;10.383894;10.383894;138.0;144.0;120.0;86.0;53.0;26.0;10.040396;10.040396;21.153847;3.25;14.0;3.0
4;330;19;477;38;1441;251;190;129;66.92059;2.84;6.8;8.171759;9.558584;5.91;53.63636363636364;0.76060605;0.3909091;7.1012163;0.57575756;10.459156;7.39574;0.01641621;0.9048009;0.94308454;60.915394;1.7368422;10.459156;12.858513;12.858513;182.0;170.0;112.0;73.0;62.0;28.0;12.467281;12.467281;17.368422;3.8;6.0;1.0
4;228;11;338;29;1037;175;150;99;60.381035;4.01;8.0;9.515614;11.072351;7.41;55.70175438596491;0.76754385;0.43421054;6.556435;0.65789473;9.933992;7.0243936;0.014204263;0.9228802;0.95256233;70.4014;1.52;9.933992;9.003359;9.003359;117.0;124.0;95.0;74.0;44.0;30.0;8.303665;8.303665;20.727272;2.75;5.0;0.0
4;289;18;413;31;1244;231;156;96;69.639656;2.45;6.4;7.6668515;8.936278;5.41;50.51903114186851;0.79930794;0.33217993;5.647059;0.53979236;9.176471;6.4887447;0.01920279;0.8911888;0.933586;52.075768;1.8525641;9.176471;9.809462;9.809462;152.0;170.0;114.0;95.0;52.0;38.0;11.644202;11.644202;16.055555;6.0;1.0;0.0
4;252;15;396;34;1205;199;155;108;56.840145;2.45;6.4;10.554761;11.729898;5.41;58.333333333333336;0.78968257;0.42857143;6.8033605;0.61507934;9.764082;6.9042487;0.015895685;0.9121059;0.946202;62.910156;1.6258065;9.764082;11.537426;11.537426;138.0;139.0;116.0;84.0;66.0;39.0;11.052521;11.052521;16.8;3.75;0.0;0.0
4;299;14;394;27;1152;254;151;94;73.6779;4.4;8.400001;5.468762;10.793553;3.2;48.82943143812709;0.84949833;0.31438127;5.4361606;0.50501674;8.732555;6.174849;0.02102362;0.88015604;0.9266574;47.565548;1.9801325;8.732555;8.629392;8.629392;181.0;199.0;113.0;80.0;53.0;42.0;9.356744;9.356744;21.357143;3.5;10.0;3.0
4;342;25;484;37;1463;287;158;109;73.22349;1.28;5.2000003;7.1895905;9.473421;3.91;53.50877192982456;0.8391813;0.31871346;5.894045;0.4619883;8.543661;6.041281;0.022682196;0.86765367;0.91951513;44.087444;2.164557;8.543661;13.398907;13.398907;203.0;204.0;150.0;95.0;62.0;35.0;13.715841;13.715841;13.68;5.0;7.0;1.0
4;263;19;374;29;1130;204;155;107;72.47956;1.28;5.2000003;7.325476;8.745827;3.91;50.950570342205324;0.7756654;0.4068441;6.597903;0.5893536;9.55771;6.7583213;0.01702891;0.90511227;0.9419622;58.723667;1.6967742;9.55771;9.9765005;9.9765005;148.0;145.0;97.0;75.0;46.0;31.0;8.654668;8.654668;13.842105;2.375;7.0;1.0
4;300;14;447;40;1316;220;172;124;59.031;4.4;8.400001;8.6122675;12.457975;7.91;50.66666666666667;0.73333335;0.41333333;7.1591434;0.5733333;9.930425;7.0218706;0.017099122;0.90247035;0.94106156;58.48254;1.744186;9.930425;13.670931;13.670931;162.0;152.0;111.0;79.0;48.0;36.0;12.452125;12.452125;21.428572;2.8;3.0;1.0
4;295;12;463;52;1402;207;177;134;49.103935;5.57;9.6;10.940882;13.765655;9.41;50.50847457627119;0.7016949;0.45423728;7.8017817;0.6;10.305339;7.286975;0.01579465;0.9101762;0.94585305;63.31258;1.6666666;10.305339;10.3030205;10.3030205;152.0;150.0;109.0;77.0;56.0;35.0;11.630012;11.630012;24.583334;2.4;3.0;1.0
4;313;19;503;54;1501;220;184;136;54.15958;2.45;6.4;10.600894;10.793553;5.41;51.118210862619804;0.7028754;0.4345048;7.6871743;0.58785945;10.400295;7.354119;0.016089821;0.9075446;0.94451797;62.151093;1.701087;10.400295;21.857964;21.857964;150.0;155.0;112.0;92.0;71.0;33.0;12.779221;12.779221;16.473684;2.7142856;1.0;1.0
4;292;16;463;43;1422;194;173;127;54.1681;3.23;7.2000003;11.212876;9.968509;6.41;58.21917808219178;0.6643836;0.43493152;7.4321127;0.59246576;10.12406;7.158791;0.01624371;0.90778846;0.94428414;61.562294;1.6878613;10.12406;11.451879;11.451879;130.0;146.0;124.0;80.0;61.0;30.0;10.415026;10.415026;18.25;3.2;3.0;0.0
4;215;11;383;47;1146;140;160;118;36.29032;3.62;7.6;14.0273485;13.24136;11.62;57.674418604651166;0.6511628;0.5488372;8.047533;0.74418604;10.911909;7.715885;0.010243612;0.9449853;0.96633685;97.62182;1.34375;10.911909;7.935871;7.935871;91.0;98.0;80.0;60.0;40.0;26.0;5.6271467;5.6271467;19.545454;2.2;0.0;5.0
4;249;12;399;39;1204;197;142;103;50.209896;4.01;8.0;11.205302;12.340627;7.41;52.208835341365464;0.79116464;0.41365463;6.52736;0.57028115;8.998884;6.363172;0.018448872;0.8982092;0.93714434;54.203857;1.7535211;8.998884;11.18754;11.18754;151.0;132.0;98.0;67.0;54.0;39.0;9.342775;9.342775;20.75;2.0;9.0;0.0
4;270;16;453;55;1357;176;179;135;47.766876;2.45;6.4;11.998372;10.864195;10.12;56.666666666666664;0.65185183;0.5;8.215838;0.662963;10.893593;7.7029333;0.01311441;0.92658;0.9557297;76.252;1.5083799;10.893593;6.5394483;6.5394483;121.0;126.0;80.0;70.0;34.0;34.0;7.606704;7.606704;16.875;2.6666667;7.0;0.0
4;254;8;423;43;1285;164;164;118;33.71977;8.3;12.400001;13.014961;14.975303;17.62;42.91338582677165;0.6456693;0.46456692;7.4039783;0.6456693;10.290276;7.2763233;0.014267393;0.92099667;0.95191455;70.08988;1.5487804;10.290276;11.137589;11.137589;112.0;115.0;91.0;73.0;46.0;28.0;9.881533;9.881533;31.75;1.1428572;7.0;0.0
4;261;15;433;45;1264;184;173;126;48.822273;2.84;6.8;10.975171;13.023867;5.91;54.78927203065134;0.70498085;0.4827586;7.7992043;0.66283524;10.708431;7.5720043;0.013280917;0.92609805;0.95526993;75.296005;1.5086706;10.708431;10.215591;10.215591;116.0;141.0;99.0;68.0;42.0;40.0;10.6361065;10.6361065;17.4;1.5;6.0;3.0
4;354;15;581;74;1774;241;193;136;44.031845;5.18;9.2;12.412205;15.817742;13.62;55.932203389830505;0.68079096;0.38418078;7.228318;0.5451977;10.257834;7.253384;0.017609015;0.89664745;0.9383566;56.789093;1.8341969;10.257834;12.682087;12.682087;166.0;165.0;131.0;97.0;77.0;41.0;13.593136;13.593136;23.6;2.5;0.0;5.0
4;257;9;375;37;1140;186;146;101;54.407528;7.13;11.2;9.245914;14.117786;11.41;49.0272373540856;0.7237354;0.3929961;6.300207;0.56809336;9.10723;6.439784;0.018364022;0.8980966;0.9372808;54.454304;1.7602739;9.10723;13.2043085;13.2043085;137.0;132.0;98.0;72.0;51.0;27.0;10.574208;10.574208;28.555555;1.0;16.0;1.0
4;156;6;269;32;754;111;107;77;34.564236;6.35;10.400001;11.481539;16.322123;10.41;48.717948717948715;0.71153843;0.49358973;6.164934;0.6858974;8.566856;6.057682;0.014784773;0.92533904;0.9520829;67.63715;1.4579439;8.566856;4.9672885;4.9672885;81.0;69.0;63.0;50.0;27.0;24.0;4.6065006;4.6065006;26.0;6.0;2.0;8.0
4;167;8;260;23;802;118;118;83;53.934303;4.01;8.0;11.020121;11.792909;7.41;46.706586826347305;0.70658684;0.497006;6.422733;0.70658684;9.131114;6.4566727;0.013259183;0.9321396;0.95696086;75.419426;1.4152542;9.131114;5.218812;5.218812;88.0;83.0;61.0;38.0;24.0;20.0;4.8869386;4.8869386;20.875;8.0;5.0;1.0
4;199;7;325;34;959;129;140;103;39.81417;7.13;11.2;11.495075;15.292465;11.41;46.733668341708544;0.6482412;0.51758796;7.3014765;0.7035176;9.924336;7.0175657;0.012550821;0.93356466;0.95874745;79.67606;1.4214286;9.924336;8.363464;8.363464;100.0;91.0;77.0;60.0;49.0;19.0;10.301082;10.301082;28.428572;7.0;8.0;2.0
4;202;8;290;22;865;152;140;93;59.750805;5.96;10.0;8.206931;11.602472;9.91;50.0;0.75247526;0.46039605;6.543457;0.6930693;9.850366;6.9652605;0.013011183;0.9309332;0.9571262;76.856964;1.4428571;9.850366;6.5582223;6.5582223;116.0;116.0;67.0;51.0;34.0;22.0;8.17973;8.17973;25.25;4.0;2.0;0.0
4;299;11;458;43;1429;212;190;139;49.65749;6.74;10.8;11.213112;12.801484;10.91;45.48494983277592;0.7090301;0.46488294;8.038577;0.6354515;10.987984;7.7696776;0.013953491;0.9204589;0.952381;71.66665;1.5736842;10.987984;11.516097;11.516097;160.0;144.0;111.0;85.0;61.0;36.0;9.477563;9.477563;27.181818;5.5;4.0;2.0
5;470;24;673;52;2082;385;233;172;65.81792;3.62;7.6;8.73566;10.65028;6.91;51.91489361702127;0.81914896;0.36595744;7.9337683;0.49574468;10.747489;7.5996222;0.01853582;0.885954;0.93335325;53.949593;2.0171673;10.747489;17.80552;17.80552;302.0;241.0;194.0;135.0;98.0;66.0;17.288176;17.288176;19.583334;8.0;17.0;4.0
5;345;10;549;57;1661;300;182;117;37.193157;9.47;13.6;11.651247;16.768095;14.41;56.231884057971016;0.8695652;0.33913043;6.2990685;0.5275362;9.798551;6.928622;0.018728951;0.8905565;0.9343419;53.393272;1.8956044;9.798551;16.821215;16.821215;197.0;224.0;150.0;124.0;89.0;43.0;16.706573;16.706573;34.5;2.5;3.0;1.0
5;407;24;594;44;1725;361;215;150;66.15202;2.45;6.4;7.3759227;10.04758;5.41;51.35135135135135;0.8869779;0.36855036;7.435224;0.5282555;10.657154;7.535746;0.017675124;0.89379346;0.93738633;56.576687;1.8930233;10.657154;13.308577;13.308577;266.0;231.0;160.0;103.0;64.0;42.0;17.787125;17.787125;16.958334;6.0;18.0;1.0
5;316;15;549;67;1621;261;182;133;38.47322;4.4;8.400001;12.957848;15.202698;12.62;60.12658227848101;0.8259494;0.42088607;7.4818344;0.5759494;10.2383;7.239571;0.016654372;0.9041417;0.9424241;60.044292;1.7362638;10.2383;16.651339;16.651339;166.0;164.0;156.0;116.0;71.0;49.0;12.282171;12.282171;21.066668;3.75;7.0;2.0
5;295;17;444;42;1357;261;156;101;61.891594;2.84;6.8;9.542237;9.888513;5.91;57.28813559322033;0.8847458;0.3423729;5.8804474;0.52881354;9.082671;6.4224186;0.019699631;0.88796866;0.93164176;50.76237;1.8910257;9.082671;11.93347;11.93347;192.0;166.0;113.0;78.0;47.0;31.0;13.042736;13.042736;17.352942;3.4;7.0;0.0
5;359;17;537;49;1642;321;209;138;58.854073;4.4;8.400001;9.6923685;10.4301;7.91;56.54596100278552;0.89415044;0.3844011;7.2833614;0.5821727;11.030598;7.799811;0.015629405;0.9080472;0.9455687;63.98196;1.7177033;11.030598;12.636536;12.636536;222.0;211.0;170.0;118.0;73.0;53.0;13.037681;13.037681;21.117647;3.4;2.0;0.0
5;387;15;641;70;1927;327;214;160;40.522423;5.96;10.0;12.3311615;15.470042;9.91;58.91472868217055;0.8449612;0.41343668;8.133257;0.5529716;10.878231;7.692071;0.016687367;0.90056956;0.94132257;59.92557;1.8084112;10.878231;13.56104;13.56104;246.0;213.0;140.0;107.0;58.0;42.0;20.34318;20.34318;25.8;3.0;4.0;0.0
5;302;13;504;61;1517;243;177;130;42.069016;5.18;9.2;12.462118;14.649411;13.62;58.609271523178805;0.80463576;0.43046358;7.4806595;0.5860927;10.185205;7.202028;0.016384361;0.9064383;0.94361895;61.033806;1.7062147;10.185205;25.289896;25.289896;169.0;157.0;133.0;99.0;59.0;31.0;11.371363;11.371363;23.23077;2.6;7.0;3.0
5;347;15;524;47;1580;297;197;129;55.601357;5.18;9.2;9.693949;13.24136;8.91;55.04322766570605;0.8559078;0.37175792;6.9250827;0.56772333;10.575514;7.478018;0.016546184;0.903216;0.9423699;60.436897;1.7614213;10.575514;11.8339405;11.8339405;222.0;199.0;164.0;100.0;82.0;34.0;15.531106;15.531106;23.133333;5.0;7.0;1.0
5;343;16;501;39;1536;281;192;137;61.505676;4.4;8.400001;9.150671;9.6426325;7.91;53.64431486880466;0.819242;0.39941692;7.3973045;0.55976677;10.367025;7.330594;0.017026128;0.90060604;0.94066495;58.733257;1.7864584;10.367025;13.538469;13.538469;226.0;209.0;136.0;100.0;86.0;32.0;16.612305;16.612305;21.4375;5.3333335;6.0;4.0
5;324;15;504;47;1567;272;193;134;53.310997;4.4;8.400001;11.267777;13.24136;7.91;57.098765432098766;0.83950615;0.41358024;7.4444447;0.595679;10.722222;7.581756;0.01550269;0.9103829;0.9464872;64.50494;1.6787565;10.722222;13.164656;13.164656;191.0;188.0;128.0;107.0;62.0;52.0;15.737822;15.737822;21.6;2.142857;2.0;1.0
5;417;22;610;50;1846;367;241;160;63.840744;3.23;7.2000003;8.668298;10.504224;6.41;55.63549160671462;0.8800959;0.38369304;7.8352337;0.57793766;11.801821;8.345147;0.015063667;0.9091196;0.9469867;66.3849;1.7302904;11.801821;19.555067;19.555067;267.0;255.0;184.0;121.0;68.0;61.0;14.915995;14.915995;18.954546;5.5;7.0;2.0
5;381;30;514;36;1591;321;211;143;79.81222;0.89;4.8;6.4233084;9.3871;3.41;53.28083989501312;0.8425197;0.3753281;7.326112;0.55380577;10.809857;7.6437235;0.016732551;0.9005618;0.94123125;59.76375;1.8056872;10.809857;18.33682;18.33682;254.0;227.0;147.0;99.0;57.0;51.0;16.312937;16.312937;12.7;5.0;6.0;2.0
5;388;18;598;63;1773;315;206;140;54.56745;4.4;8.400001;9.69598;11.407656;7.91;53.350515463917525;0.8118557;0.36082473;7.1074233;0.53092784;10.458065;7.394969;0.017817767;0.8937882;0.93710285;56.123753;1.8834951;10.458065;22.586914;22.586914;242.0;225.0;155.0;109.0;77.0;47.0;19.934864;19.934864;21.555555;3.0;8.0;1.0
5;418;25;674;64;2101;360;198;137;53.451756;2.45;6.4;11.984401;11.4731;10.12;58.133971291866025;0.861244;0.3277512;6.700889;0.47368422;9.684497;6.8479733;0.020512633;0.8761964;0.9264792;48.750446;2.1111112;9.684497;19.785206;19.785206;224.0;240.0;173.0;132.0;80.0;53.0;17.016363;17.016363;16.72;1.7857143;7.0;3.0
5;534;35;764;54;2344;464;297;218;70.3108;2.06;6.0;8.070261;3.1291;4.91;54.68164794007491;0.8689138;0.4082397;9.433783;0.55617976;12.852447;9.088053;0.014873569;0.9065881;0.9466282;67.23336;1.7979798;12.852447;21.377508;21.377508;333.0;328.0;203.0;154.0;97.0;64.0;22.89942;22.89942;15.257143;7.0;8.0;5.0
5;320;18;486;50;1509;285;173;118;60.30431;2.84;6.8;10.262874;10.504224;5.91;56.56250000000001;0.890625;0.36875;6.5964007;0.540625;9.670994;6.8384256;0.018484047;0.8933781;0.9356616;54.100708;1.849711;9.670994;14.386414;14.386414;180.0;187.0;134.0;117.0;74.0;45.0;12.46412;12.46412;17.777779;4.5;3.0;0.0
5;422;21;685;64;1993;359;212;144;49.113693;4.01;8.0;10.496777;11.4731;7.41;57.81990521327014;0.8507109;0.34123224;7.0098104;0.50236964;10.319999;7.297341;0.018839072;0.8861177;0.9328016;53.081173;1.990566;10.319999;17.802094;17.802094;238.0;251.0;189.0;110.0;97.0;63.0;14.04077;14.04077;20.095238;10.5;6.0;0.0
5;298;13;480;48;1411;246;164;113;47.299618;4.79;8.8;10.749934;13.3483715;8.41;55.369127516778526;0.82550335;0.37919462;6.545914;0.5503356;9.500265;6.717702;0.018400634;0.89516985;0.9363537;54.345955;1.8170732;9.500265;10.86388;10.86388;182.0;163.0;129.0;80.0;57.0;35.0;12.65623;12.65623;22.923077;2.1666667;5.0;1.0
5;325;14;497;41;1512;268;178;133;53.899582;5.18;9.2;10.280491;12.573867;8.91;52.307692307692314;0.82461536;0.40923077;7.3775125;0.5476923;9.873664;6.9817343;0.017996838;0.8959094;0.93737215;55.565315;1.8258427;9.873664;13.194853;13.194853;206.0;184.0;114.0;80.0;48.0;41.0;13.18617;13.18617;23.214285;2.3333333;9.0;6.0
5;319;16;526;59;1581;284;173;120;47.10126;3.62;7.6;11.857305;11.140535;6.91;54.54545454545454;0.89028215;0.37617555;6.71871;0.5423198;9.68614;6.8491354;0.018409953;0.8938631;0.9359515;54.318443;1.8439306;9.68614;15.737956;15.737956;198.0;164.0;135.0;83.0;56.0;44.0;10.893537;10.893537;19.9375;2.2857144;0.0;0.0
